date,buy_and_hold,vol_target,regime_only,vol_and_regime,vol_and_regime_LOOKAHEAD
2023-09-01,1.0084633244552885,1.0,1.0,1.0,1.0
2023-09-05,1.009740906795347,1.0004793853179779,1.000698100444203,1.0004364015467675,1.0004028849725002
2023-09-06,0.9735988267974542,0.9773770047869985,0.9670200896414831,0.9787157755096964,0.9846308868243888
2023-09-07,0.9451215822923136,0.9583275389798016,0.9398307709286199,0.9603792550278487,0.9813132117700749
2023-09-08,0.9484218112610815,0.9600712621167932,0.9417240533442451,0.9613640103826185,0.9817303623071983
2023-09-11,0.954702791295153,0.9630711959982412,0.9431317369734908,0.9620300150409437,0.983778661758225
2023-09-12,0.9384149335546051,0.9549065277559081,0.9370345473592356,0.9589406948097776,0.9767680413592311
2023-09-13,0.9272901713005779,0.9490566587763848,0.9313483479589861,0.9559348787997707,0.9715815907435881
2023-09-14,0.9354341001708517,0.9531242962212028,0.9349079315235772,0.9577169627905171,0.9754096242835046
2023-09-15,0.9315485047059398,0.9512215341451312,0.9330883185151455,0.95682550947915,0.973559431652567
2023-09-18,0.9473040913504299,0.9592341133687606,0.9422878963070889,0.9615248760846211,0.9814256334655788
2023-09-19,0.9531592380439654,0.9622333316442858,0.9462547366487699,0.9635728900372919,0.9843356982304272
2023-09-20,0.9341034224307074,0.952126984211965,0.9326293191585844,0.9562839931810089,0.9745243059513486
2023-09-21,0.9257997134494765,0.9475068998934015,0.9258531399244122,0.9524922907030166,0.9701897688414579
2023-09-22,0.9303775247583028,0.949855520805725,0.929069599375143,0.9541490058656232,0.9724725777124918
2023-09-25,0.9372438712885184,0.9533641984919811,0.9342700273995377,0.9568253058360243,0.9759143291686191
2023-09-26,0.9153139893208275,0.9417404788050712,0.9157674749234024,0.946952077859734,0.9646941088418445
2023-09-27,0.9071699781321039,0.9372038365415308,0.9084251193978832,0.9428419279018732,0.9605602856348745
2023-09-28,0.9085539159092341,0.9378858273581773,0.909445896107352,0.9433436518022855,0.9612312508161776
2023-09-29,0.9113217914634945,0.9392820307225069,0.9116895266014496,0.9444834320045498,0.9626129231045567
2023-10-02,0.9248417736497819,0.9463702550945834,0.9235975161948394,0.9507591736654489,0.9696833487576672
2023-10-03,0.9176557022607528,0.9424672010067487,0.9169316713426431,0.947117427990176,0.9658178701778853
2023-10-04,0.9243627625907098,0.9462592482505228,0.9232120114491427,0.9506886711584542,0.9695930129826426
2023-10-05,0.9310161512914323,0.9499895344201691,0.9295180709401772,0.9542488527541223,0.973324098397
2023-10-06,0.9447490913072129,0.9579056502482648,0.9427526253076312,0.9619243667084986,0.9812344265973935
2023-10-09,0.9527334870218789,0.9626178262691101,0.9505212970679211,0.9665382914411733,0.985914469694212
2023-10-10,0.9495396134901828,0.9606770768221794,0.9474095326445694,0.9646353230896201,0.9839737959266907
2023-10-11,0.9570448335088773,0.9653487395304813,0.9547575844542575,0.9692383671055862,0.9886557078998963
2023-10-12,0.9618886157288331,0.9683850035428939,0.9595132402852181,0.9722385787590807,0.991699148770301
2023-10-13,0.9519880934594287,0.9620035669536928,0.9497679704970743,0.9659166225467172,0.9853047547188191
