date,buy_and_hold,vol_target,regime_only,vol_and_regime,vol_and_regime_LOOKAHEAD
2023-01-17,0.9996167490800686,1.0,1.0,1.0,1.0
2023-01-18,0.9772857863544958,0.98904769161963,0.9813324630059965,0.99104829774217,0.9907770051400686
2023-01-19,0.9960868549547498,0.9983772715361261,0.9975447736207937,0.9990765271690071,0.9968116303466584
2023-01-20,1.0711830920839218,1.032648299664801,1.0535389135655289,1.0246085991142804,1.012783996891234
2023-01-21,1.0759574907010447,1.0347612703809332,1.0571823780550504,1.0262353635845316,1.0126761340889279
2023-01-22,1.073255082733854,1.033723097161865,1.056765875774699,1.0260498881621114,1.0118313955948186
2023-01-23,1.0833646404619233,1.0374664312798811,1.0636906245697817,1.0286346723566473,1.0150224533334884
2023-01-24,1.0692896258755076,1.0323262324833058,1.0519229492002513,1.0242975049160425,1.0105182585240304
2023-01-25,1.0920293034723603,1.0407777864148036,1.0709718822694019,1.0314382579215389,1.0177417650688758
2023-01-26,1.088010243151212,1.0393452976056525,1.0676966500194158,1.0302584789708245,1.016575199190883
2023-01-27,1.0901808604822725,1.0401235494794747,1.0693198596376954,1.030849733476705,1.017247050699526
2023-01-28,1.0879305299122084,1.0393231153739273,1.0674015340694194,1.0301642510678501,1.016544230291186
2023-01-29,1.1230504854204117,1.051820018295464,1.097174767100552,1.0408672107668082,1.026208666580598
2023-01-30,1.078910478711214,1.036576829700659,1.0598952480752313,1.0278268895235396,1.0217324285128004
2023-01-31,1.0930413110170707,1.041547205092001,1.068269447233303,1.0307996308130845,1.022464876764041
2023-02-01,1.1206509693092959,1.0501955025433998,1.076834345516547,1.0335107419358465,1.0274870448908344
2023-02-02,1.1087519231741516,1.0464959675035381,1.0679783548791673,1.030691327983082,1.0251291672146678
2023-02-03,1.1076867734701055,1.0461377260740432,1.067225299712947,1.0304448005844102,1.0247989271593205
2023-02-04,1.1021375695507236,1.0441907040368026,1.0627874037571987,1.0288542131310685,1.0230493618544192
2023-02-05,1.0843676987193847,1.0373564266208628,1.04803341997794,1.023056935766857,1.016942928443994
