date,filtered,smoothed
2023-05-29,0.770348743370492,0.3081863214005324
2023-05-30,0.26781907003255495,0.14124457405440463
2023-05-31,0.14518852617966727,0.15787682659328112
2023-06-01,0.1908466056640683,0.14415576224748322
2023-06-02,0.17844079304460847,0.1465944530114294
2023-06-03,0.18330230478816045,0.13923630580482152
2023-06-04,0.1406482620440414,0.2787277667281173
2023-06-05,0.12733836175593485,0.9877001270004847
2023-06-06,0.8765834091649242,0.9989384838864214
2023-06-07,0.9807568073505872,0.7910209097610701
2023-06-08,0.6576547469258149,0.25174580399951973
2023-06-09,0.21436843494953903,0.1422817738596555
2023-06-10,0.1373543467023989,0.21182692082369226
2023-06-11,0.25963782130785423,0.10377626493776364
2023-06-12,0.1454965009344783,0.0920105766250234
2023-06-13,0.12808028720723952,0.15085699782581583
2023-06-14,0.12531744000018566,0.44882376808149954
2023-06-15,0.3819782887837111,0.3623558988202095
2023-06-16,0.2389323349030161,0.43405847143122744
2023-06-17,0.3789938790642004,0.19481326227541707
2023-06-18,0.17069083060716933,0.20097797015814448
2023-06-19,0.13927278978391627,0.47310059964980206
2023-06-20,0.2059798621658937,0.9967370738203284
2023-06-21,0.942295053728649,0.9989081129191901
2023-06-22,0.988670100374002,0.37888646085481975
2023-06-23,0.2707728569913866,0.3518435569046322
2023-06-24,0.3255344945900624,0.1335554378820007
2023-06-25,0.1578989839664905,0.08502276552046903
2023-06-26,0.13032195655117715,0.08804176003467146
2023-06-27,0.13419992650093715,0.12229093855860541
2023-06-28,0.16115438412827401,0.15984837448094477
2023-06-29,0.21437058683041557,0.11005988238466971
2023-06-30,0.16441930521298537,0.07585209681450446
2023-07-01,0.13033645274145833,0.07198141504036147
2023-07-02,0.12772169551051382,0.07988366754505047
2023-07-03,0.12535212729513165,0.1295651284577196
2023-07-04,0.18499752397648517,0.11230874198749291
2023-07-05,0.162484046137018,0.10825912965257367
2023-07-06,0.14381607665315094,0.16180798122135395
2023-07-07,0.21298086334390398,0.12416055057242212
2023-07-08,0.17871695979395208,0.07958238210059385
2023-07-09,0.13273376492205058,0.07450316649579015
2023-07-10,0.12889316915780946,0.08632641582110383
2023-07-11,0.13634053278184843,0.11438040017792277
2023-07-12,0.13406719163879735,0.24014606625410548
2023-07-13,0.13640024652322807,0.7606291664048616
2023-07-14,0.5038259022915348,0.7676727006253409
2023-07-15,0.6308081155151037,0.21787727504651502
2023-07-16,0.20116084041276835,0.09956539710745278
2023-07-17,0.13577647644159893,0.07696636252678107
2023-07-18,0.1285163761704748,0.08050562716393439
2023-07-19,0.14239162542382103,0.06946996719759115
2023-07-20,0.1277394030585709,0.06940488228645267
2023-07-21,0.12831087908687938,0.07237892539494631
2023-07-22,0.12771635960023708,0.08734927987251136
2023-07-23,0.12909109946583924,0.15098815982175193
2023-07-24,0.14467706949517375,0.34203053901751473
2023-07-25,0.45092779467551225,0.12646298542327017
2023-07-26,0.18923761706519174,0.08177975332431993
2023-07-27,0.14363319842529262,0.07212832211704814
2023-07-28,0.13519225015489325,0.06835600332774137
2023-07-29,0.13276461309905332,0.06654826988837362
2023-07-30,0.1293655663665405,0.06873084894301291
2023-07-31,0.12947550023958682,0.07740652325071493
2023-08-01,0.12854261563882213,0.12023426417356738
2023-08-02,0.18867216437291792,0.1333541482207332
2023-08-03,0.22050158172029133,0.08019880900657793
2023-08-04,0.14444903065503617,0.07006152184166718
2023-08-05,0.13305685970396808,0.06703410792584243
2023-08-06,0.12896838088531892,0.06957941724922234
2023-08-07,0.12817870743174228,0.08566551745977358
2023-08-08,0.1336625714270686,0.14512863720739008
2023-08-09,0.2451547363014364,0.09018492831440736
2023-08-10,0.15889862057015425,0.07308991052663408
2023-08-11,0.13700890925344084,0.06710384930500869
2023-08-12,0.1296363389521218,0.06692597503750725
2023-08-13,0.12846630934791153,0.07253844315868474
2023-08-14,0.13179104130543493,0.0874319681243749
2023-08-15,0.13325186202673497,0.15317444413250278
2023-08-16,0.14215796976927916,0.3958211180603112
2023-08-17,0.19295805847881645,0.9998227831269362
2023-08-18,0.9995009471414079,0.5333298627288733
2023-08-19,0.5566460661159982,0.16791912095030773
2023-08-20,0.21165108437296076,0.08994939427147398
2023-08-21,0.14609747795766684,0.073563364714399
2023-08-22,0.13207172430049513,0.077616234200807
2023-08-23,0.1308546229084433,0.10937208334764255
2023-08-24,0.19030127578558545,0.09134602495346213
2023-08-25,0.16206133714948812,0.07544190518487212
2023-08-26,0.13742584052691564,0.07701048741206246
2023-08-27,0.12987773556214394,0.11110751810217245
2023-08-28,0.13087683283514231,0.2677227400121577
2023-08-29,0.1286812764214007,0.9982688748560581
2023-08-30,0.9957212889310727,0.7483411550656405
2023-08-31,0.42120006158061973,0.9707796988470565
2023-09-01,0.9593269237947795,0.2721709389098604
2023-09-02,0.318885694176947,0.11193366371158534
2023-09-03,0.1644200216640778,0.07847416372028514
2023-09-04,0.13822932575841487,0.07348388952304795
2023-09-05,0.13682513708282468,0.07038695719019518
2023-09-06,0.12966571304106211,0.08194925038038912
2023-09-07,0.12837309216513412,0.14128574865684454
2023-09-08,0.22833563623534875,0.11277748514944237
2023-09-09,0.18542384491532274,0.08911375831426553
2023-09-10,0.13787986236277772,0.1294989497689951
2023-09-11,0.13061451757826445,0.34306152303116483
2023-09-12,0.3363578433411283,0.37167496478533013
2023-09-13,0.4400508916754461,0.2002973802510691
2023-09-14,0.26586879428942317,0.12039503559392345
2023-09-15,0.1923457350348954,0.07810621616657938
2023-09-16,0.14107175818891476,0.0691081578327
2023-09-17,0.1305076003119923,0.07081637771674665
2023-09-18,0.12860055130657358,0.08846705666770262
2023-09-19,0.1446972883214181,0.1253372269698429
2023-09-20,0.210801197582197,0.09917290310125706
2023-09-21,0.1438671192805896,0.15551056539601543
2023-09-22,0.2488764155163729,0.08566472588158039
2023-09-23,0.14932982449119406,0.07422615868248772
2023-09-24,0.13165264718769695,0.08876167642096296
2023-09-25,0.16099808291080678,0.07258863707435202
2023-09-26,0.13035304493157268,0.07656473880259847
2023-09-27,0.12190627900128063,0.10735148101536589
2023-09-28,0.12973862684673598,0.23606988511690166
2023-09-29,0.5198739256719022,0.14045406815877312
2023-09-30,0.22790400553742193,0.2075270360171692
2023-10-01,0.145398473390248,0.6360573640988032
2023-10-02,0.9256226894122201,0.28628134495739566
2023-10-03,0.5589633265882445,0.12911718479186582
2023-10-04,0.23916020244184547,0.12446428577176162
2023-10-05,0.23854578941001595,0.13086632156617942
2023-10-06,0.22168312954742272,0.1519599846993284
2023-10-07,0.35870118139153345,0.08542043620864552
2023-10-08,0.17648498111387584,0.07602100660359087
2023-10-09,0.13051073955858253,0.09650155709171797
2023-10-10,0.17302232294210224,0.09446551381914285
2023-10-11,0.1436567005759599,0.1371898866767771
2023-10-12,0.276779861074764,0.08666379217399797
2023-10-13,0.15954857295687186,0.08311330767429893
2023-10-14,0.13413064531891464,0.11923055785771171
2023-10-15,0.12110060386252605,0.30750564772442424
2023-10-16,0.16996930856331297,0.9425804859585242
2023-10-17,0.9973562798467205,0.2824751496717068
2023-10-18,0.4228902674595362,0.1599068518212891
2023-10-19,0.1957733275262482,0.24224769141989438
2023-10-20,0.22879211235951985,0.5183905949100047
2023-10-21,0.8551227492135404,0.26649094991504485
2023-10-22,0.4005381037125964,0.3383230603763826
2023-10-23,0.19181165190533161,0.9999999989653264
2023-10-24,0.999999999999962,0.6198238996354694
2023-10-25,0.835603742583195,0.3050241882845287
2023-10-26,0.5907153229516259,0.14180971925023084
2023-10-27,0.29671641923517084,0.09223333125332567
2023-10-28,0.17726314925722683,0.08103390485935771
2023-10-29,0.14369059849271226,0.09598528365316174
2023-10-30,0.20154928206284706,0.07821867306185784
2023-10-31,0.13624717927203178,0.09625709033898495
2023-11-01,0.13165624058936676,0.18473817462182243
2023-11-02,0.4034549167122751,0.1307070242986716
2023-11-03,0.28427156330949976,0.08800702798918604
2023-11-04,0.16716950333617167,0.0847528095899703
2023-11-05,0.17348387595225254,0.07101882365802696
2023-11-06,0.12976332479412891,0.07411334718568173
2023-11-07,0.12002801042558178,0.10331251373077423
2023-11-08,0.17489854003798233,0.140089179314288
2023-11-09,0.1463249171147048,0.3439171535254765
2023-11-10,0.6786871635023886,0.20341303678027833
2023-11-11,0.49530074457045453,0.11122736052570632
2023-11-12,0.2226827613097605,0.12081191689214366
2023-11-13,0.14203287129731135,0.2725948655105358
2023-11-14,0.20474285247029,0.6492516844599577
2023-11-15,0.5415063072562277,0.9998339495133536
2023-11-16,0.9999954059839902,0.9721917848935787
2023-11-17,0.9969123088363164,0.3562473740279887
2023-11-18,0.5430074268452386,0.18904882217134386
2023-11-19,0.2294110063138073,0.28648452760826804
2023-11-20,0.44099095880193695,0.3373691312379124
2023-11-21,0.2031761975860487,0.958310652038568
2023-11-22,0.9810423940126788,0.9608979528061784
2023-11-23,0.9976194890608434,0.2781841763543328
2023-11-24,0.42381285860668844,0.14000082425578186
2023-11-25,0.2749562829498036,0.08496426808637751
2023-11-26,0.1569063486180973,0.08255695562728867
2023-11-27,0.14706767146112873,0.08330376817873619
2023-11-28,0.12952683168939474,0.1109287774027239
2023-11-29,0.2233667190316648,0.08874517170116686
2023-11-30,0.137196111725123,0.12950626037937926
2023-12-01,0.12173549232693934,0.3350324605366382
2023-12-02,0.5240684281003313,0.35410072137649357
2023-12-03,0.509851062914246,0.4389975826556643
2023-12-04,0.3126527608460174,0.9891181786818563
2023-12-05,0.9980155551196923,0.9873761659760643
2023-12-06,0.9994281837838287,0.31902869454515503
2023-12-07,0.43630094707620787,0.18211344268171276
2023-12-08,0.24170942347203048,0.2064203320852496
2023-12-09,0.3790073305775503,0.17353910296565045
2023-12-10,0.21927359474055097,0.2942169076845005
2023-12-11,0.13677394318978842,0.9924833066941179
2023-12-12,0.9997363108370644,0.5142131124731626
2023-12-13,0.4195387088617888,0.6549699471378028
2023-12-14,0.912868274483458,0.28272730922432804
2023-12-15,0.3654301138612385,0.32935289568322723
2023-12-16,0.5898141129928681,0.20775260663206718
2023-12-17,0.2705638223182672,0.3286529928437501
2023-12-18,0.38389914113979856,0.4863631974425041
2023-12-19,0.8024803499036981,0.3063616472030963
2023-12-20,0.35276696603400826,0.48272646676182224
2023-12-21,0.8571914202495615,0.16409211116308817
2023-12-22,0.35260212908274974,0.09349705714616063
2023-12-23,0.1726139533077144,0.09392935667206231
2023-12-24,0.13598033100462442,0.14801009883365787
2023-12-25,0.2299884806119813,0.1831747655819285
2023-12-26,0.23185799212116348,0.3144125738591355
2023-12-27,0.514280035147452,0.2847711440810935
2023-12-28,0.5497898023921933,0.213863763686309
2023-12-29,0.44854831472694295,0.14047030594844914
2023-12-30,0.2721393454656119,0.12584344022010632
2023-12-31,0.14925774311206508,0.26193705085418056
2024-01-01,0.12334424395948584,0.925637830914982
2024-01-02,0.9872449449948584,0.7481711508463424
2024-01-03,0.6450227991630076,0.9734329042802093
2024-01-04,0.9964084706197175,0.737278827965367
2024-01-05,0.9339987585141772,0.2355245913082827
2024-01-06,0.3662152792031792,0.1614006714043424
2024-01-07,0.1767491427598404,0.2902418143825469
2024-01-08,0.12649470546194136,0.9995853619937967
2024-01-09,0.9999973682688772,0.47322377892470435
2024-01-10,0.6250812114958928,0.2729457419803838
2024-01-11,0.321979243914724,0.35111289014338226
2024-01-12,0.17146545841313235,0.9999490170517655
2024-01-13,0.9999998452173049,0.3761058087501211
2024-01-14,0.397796623683685,0.3586775800982346
2024-01-15,0.5664112472776817,0.2392320044356469
2024-01-16,0.43297038003587157,0.19538760888564471
2024-01-17,0.32957342614032625,0.22657281278469474
2024-01-18,0.20033449321684066,0.5221164405139778
2024-01-19,0.851391679476508,0.20383677652972676
2024-01-20,0.3882213382702905,0.14509266530239745
2024-01-21,0.17798567755983763,0.27177008653409634
2024-01-22,0.12873261943707115,0.930401257525099
2024-01-23,0.9950760118679964,0.3137460685749674
2024-01-24,0.4561205764221983,0.18548224991702505
2024-01-25,0.2147418459328748,0.28452257311424256
2024-01-26,0.1384581637941256,0.9015356561641718
2024-01-27,0.9933020017552667,0.30365671721619136
2024-01-28,0.43854068021683296,0.19581784430241778
2024-01-29,0.19162710823084741,0.3594645765807542
2024-01-30,0.6929646000105081,0.14796703996748672
2024-01-31,0.2853466087074709,0.10025007082685948
2024-02-01,0.18714690072204618,0.09329160720369388
2024-02-02,0.1953827223697524,0.07340409881267689
2024-02-03,0.14305836627864615,0.0735540311533796
2024-02-04,0.13675320699490817,0.0857244253625596
2024-02-05,0.1607148171705713,0.0961694976899792
2024-02-06,0.13519448517822993,0.19024963106091886
2024-02-07,0.16782168100646333,0.5091853955327121
2024-02-08,0.6441882830853011,0.593490612731772
2024-02-09,0.5802852925664898,0.8440956045175726
2024-02-10,0.9756627090696313,0.39866538340800234
2024-02-11,0.4667204282827646,0.3418400259512121
2024-02-12,0.26085424908633625,0.6409944977553539
2024-02-13,0.8614553198631308,0.4463292029087048
2024-02-14,0.3121421150338118,0.8065263916940296
2024-02-15,0.9730180617789573,0.2302144327709688
2024-02-16,0.34206612965758304,0.10863043786114075
2024-02-17,0.17784763807540163,0.09134864258347396
2024-02-18,0.169923356240051,0.08419336444545984
2024-02-19,0.16687805970095765,0.07901375082318579
2024-02-20,0.14944187907950363,0.0853637524195955
2024-02-21,0.16919078827648815,0.08619626653797173
2024-02-22,0.16084556894889676,0.0972415131864249
2024-02-23,0.1723586821194046,0.12097481856586123
2024-02-24,0.18280905590576996,0.19241312273098352
2024-02-25,0.2679037027421114,0.3061565966042752
2024-02-26,0.15868869882980285,0.9947133531946578
2024-02-27,0.9988314050773005,0.9952845881234494
2024-02-28,0.997352282439018,0.9999999923367887
2024-02-29,0.9999999999948873,0.5703613545009909
2024-03-01,0.651792983956811,0.3701842233038494
2024-03-02,0.5240252941493126,0.25973098729746347
2024-03-03,0.23008247574022941,0.47791404866805304
2024-03-04,0.32189619546138637,0.9999987241483344
2024-03-05,0.9999999867166305,0.9999272785905765
2024-03-06,0.9999949675698946,0.8761363892280921
2024-03-07,0.9630531183620203,0.36928796628261573
2024-03-08,0.44568928870014646,0.2721263879320146
2024-03-09,0.4575494183675347,0.16943640200587093
2024-03-10,0.19895496282209293,0.28908499240189806
2024-03-11,0.16427184226054573,0.8776806610883191
2024-03-12,0.9844456627819587,0.4207522193223526
2024-03-13,0.3936727249373275,0.46241835579995777
2024-03-14,0.498388019202759,0.5661940857234293
2024-03-15,0.5429184298223179,0.775153717342535
2024-03-16,0.7218427857808786,0.9992480384343918
2024-03-17,0.9998862886169776,0.988363497694173
2024-03-18,0.9974143321244265,0.7204421503419262
2024-03-19,0.4491422275751587,0.9999995491246343
2024-03-20,0.9999999939382525,0.9999999986224026
2024-03-21,0.9999999999983474,0.920473551141274
2024-03-22,0.9553358346096585,0.7009740437394266
2024-03-23,0.781961948659951,0.5297832904337371
2024-03-24,0.2907949483784095,0.9857566582246079
2024-03-25,0.9963527574763521,0.9221132978356619
2024-03-26,0.9859362755116523,0.26727520634401275
2024-03-27,0.3430478697441501,0.1455427029564249
2024-03-28,0.1932293795618848,0.16606590211182368
2024-03-29,0.31497150368295324,0.1360776571803287
2024-03-30,0.22784002338068396,0.16171237028839894
2024-03-31,0.15052064614245603,0.41933600208676247
2024-04-01,0.46947857293637946,0.6266883048603212
2024-04-02,0.5347353895237338,0.998107680666774
2024-04-03,0.9999382057797288,0.5861734092667329
2024-04-04,0.4295053380805919,0.7724653179894689
2024-04-05,0.9509123158580348,0.30533001779571006
2024-04-06,0.4233303737243857,0.23437778663279135
2024-04-07,0.33060080082270843,0.27218682463405913
2024-04-08,0.1892019920074177,0.7083712122689824
2024-04-09,0.7978478252728238,0.788625377651061
2024-04-10,0.9368956359617131,0.5339754868519835
2024-04-11,0.6736325683674763,0.46045827748232676
2024-04-12,0.2910903134349509,0.9439152623684027
2024-04-13,0.9620319792947994,0.9950056270525515
2024-04-14,0.9989348455538325,0.8905426531105036
2024-04-15,0.9021088161989507,0.8609856863500337
2024-04-16,0.9504158187758212,0.5777242406263605
2024-04-17,0.38619768705205937,0.9094533600432136
2024-04-18,0.9574824005799212,0.8382517842054493
2024-04-19,0.968525168837506,0.29041322252185864
2024-04-20,0.3866527828685858,0.22071255466720374
2024-04-21,0.3727389354840843,0.17750831152071056
2024-04-22,0.17816958697898094,0.3860798646071272
2024-04-23,0.6782613656344484,0.2545869117281434
2024-04-24,0.28420985728954384,0.44446362105955556
2024-04-25,0.7905116521544571,0.15873276247914042
2024-04-26,0.3057797013077448,0.11196517789058691
2024-04-27,0.21739779214765273,0.09347064457551899
2024-04-28,0.15224731070037678,0.13091403955677056
2024-04-29,0.13644895919572067,0.32688961388158094
2024-04-30,0.17853478458963767,0.9857613500245682
2024-05-01,0.9960723891620497,0.9530407814173305
2024-05-02,0.9824199941192409,0.7334227844030519
2024-05-03,0.5390159050854962,0.9989995520628049
2024-05-04,0.9999805878046214,0.3956350955904468
2024-05-05,0.5698476873611783,0.15865910975450107
2024-05-06,0.2323663691595445,0.1488141789311448
2024-05-07,0.22464124518305964,0.18545507555753116
2024-05-08,0.2159581192839967,0.3407049208831907
2024-05-09,0.306452300170146,0.6506309635522748
2024-05-10,0.7585509370488726,0.7250074698764016
2024-05-11,0.9448995125576156,0.2591945757338873
2024-05-12,0.35643748691027727,0.22976958746086235
2024-05-13,0.23161820387706242,0.42482351434588456
2024-05-14,0.48032446936879497,0.602648179145026
2024-05-15,0.49429985853273267,0.9999780314376364
2024-05-16,0.9999999035968038,0.5393941520275938
2024-05-17,0.5525291323832472,0.49247818405856114
2024-05-18,0.7512505854475791,0.2512496013154683
2024-05-19,0.2863534212587467,0.3692254856756331
2024-05-20,0.19820555834176548,0.9999784453684029
2024-05-21,0.9999999173018429,0.4703634960198932
2024-05-22,0.6181604305771548,0.24042189446102263
2024-05-23,0.36943111832076525,0.17525241809391987
2024-05-24,0.33689781272493163,0.10864814033042876
2024-05-25,0.2059801715074319,0.09932538947061018
2024-05-26,0.18966685361469723,0.09999948497604313
2024-05-27,0.1809249989274865,0.1116583020802954
2024-05-28,0.20520028873367469,0.12521511865899768
2024-05-29,0.2510936631183775,0.1027664953970334
2024-05-30,0.19452581328062607,0.10087330105395206
2024-05-31,0.1954880492964912,0.09955080195185913
2024-06-01,0.20356967164525597,0.07822141923192004
2024-06-02,0.14407085079550147,0.08716810470060891
2024-06-03,0.1278535619962942,0.15797302674233202
2024-06-04,0.237571528487595,0.2522178503149878
2024-06-05,0.5678787407004479,0.12190443899384594
2024-06-06,0.2708546030754988,0.09876457402168622
2024-06-07,0.16745939514260266,0.14842604636824064
2024-06-08,0.33551704425215095,0.08794173926923377
2024-06-09,0.17537983702210752,0.08996334207988228
2024-06-10,0.14802552959057916,0.14339206530391888
2024-06-11,0.1333453893815214,0.4116095902883432
2024-06-12,0.726281134456413,0.2335266670704906
2024-06-13,0.41773800905059055,0.22549848748032178
2024-06-14,0.4922218591056438,0.12443797849313333
2024-06-15,0.28294384843712905,0.08123880210662819
2024-06-16,0.1662366424941621,0.0786577315757107
2024-06-17,0.1544059344578045,0.08548145396400897
2024-06-18,0.13508064791687877,0.14615539925479798
2024-06-19,0.3302295510175462,0.08571313190999462
2024-06-20,0.1767935815085099,0.07797343121350336
2024-06-21,0.13967696892384943,0.1036589779376487
2024-06-22,0.17770437659463628,0.14154090292293403
2024-06-23,0.14131754905426927,0.37978362171842256
2024-06-24,0.2519256687031146,0.9276898719840212
2024-06-25,0.9893069919170998,0.6076372518829651
2024-06-26,0.8211867126112988,0.30507930206414186
2024-06-27,0.5038032446149275,0.20093938006607712
2024-06-28,0.32300701971504925,0.22939357256192655
2024-06-29,0.4243502195045746,0.19871917858156374
2024-06-30,0.24578764187421953,0.373155533338444
2024-07-01,0.7138609141342328,0.20240165026514526
2024-07-02,0.2914270555305188,0.31062474490788106
2024-07-03,0.24373040874408197,0.7369842396717151
2024-07-04,0.7134688831110887,0.9892690858186641
2024-07-05,0.9993929931046003,0.5600999311065207
2024-07-06,0.42058511528966425,0.7564057316654651
2024-07-07,0.7567101922503834,0.9052062342802242
2024-07-08,0.9875395381519939,0.42903564284238943
2024-07-09,0.5731967924040828,0.3148504645200448
2024-07-10,0.612328399085638,0.13347164793043045
2024-07-11,0.2632350508391517,0.1123513842696691
2024-07-12,0.17628407761324427,0.17513697790267782
2024-07-13,0.17713214846598463,0.42669395103901614
2024-07-14,0.445994418443753,0.6973904849508739
2024-07-15,0.6747804434007915,0.9995532776922652
2024-07-16,0.9999964253249275,0.3291156406271816
2024-07-17,0.41073674253196,0.2403610599801359
2024-07-18,0.3164697363743065,0.28215884325559304
2024-07-19,0.1723952604698094,0.8006597500794314
2024-07-20,0.9751918700961748,0.2701907081754176
2024-07-21,0.424888187065631,0.17542541388626295
2024-07-22,0.3256505030634117,0.14314877421488748
2024-07-23,0.2027405930200434,0.2372495941132649
2024-07-24,0.4937613411032149,0.14173496155555407
2024-07-25,0.2529216264105415,0.16939503146360538
2024-07-26,0.1725286921233385,0.4183122073070304
2024-07-27,0.7937023924258932,0.15473662605290733
2024-07-28,0.315530449991629,0.12247020845496912
2024-07-29,0.19060089744608547,0.198345547866202
2024-07-30,0.37403568380258767,0.1814274080939275
